score,text
2,"s'acotèssida aiat tentu finas sechelas zudissiàrias.
"
2,"s'ischiadore zòvanu no aiat recuperadu prus finas a sa morte, acontèssida ses annos a pustis.
"
2,"ischiadores arpesos italianos
"
2,"café express est una pellìcula de su 1980, aderetada dae nanni loy.
"
2,"michele abbagnano est un'imbàlidu napulesu medianu de tempus chi, pro subraviver e sustentare fizu suo de batòrdighi annos, s'improbisat bendidore illìtzitu de cafè, biazende crandestinamente in su trazetu ferruviàriu notencu dae vallo della lucania a nàpule, cuncretamente in su trenu ispressu 718 trazadu dae una e636.
"
2,"sa pellìcula relatat sas bivèntzias suas e sos isbirgos pro aunire sos duos cabos, in s'ìnteri chi est acanarzadu dae sa polima ferruviària e dae unu grustigheddu de furuncos chi lu diant cherrer comente sodale custringhitivu pro realizare sas furas issoro.
"
2,"sa pellìcula est ispressura de un'itàlia chi subrabivit, cussa itàlia fata dae zente chi s'agatat in sos màrghines de sa sotziedade, chi tenet sa probidèntzia comente ùniga possibilidade de esser.
"
2,"su suzetu naschet in fatu de s'èsitu de su miniseriale telebisencu “biazu in sa segunda crasse” (1.977), issu puru cuntzìbidu dae nanni loy, una càmara cuada intre sos iscumpartzimentos de sos trenos italianos, in ue sos passizeris, in logu de abarrare bìtimas de brullas e situassiones paradossales, contant sos contos e sos imprensos issoro a subra de sa realidade cuntempurana e, in mesu de custos, su deretore de tzine sardu aiat interbistadu longamente un'òmine cun una berrita sitziliana in sa conca e una manu paralizada, chi faeddaiat mescamente in napulesu e s'acunsertaiat bendende su cafè domulanu in sos trenos, e chi duncas l'aiat ispiradu pro su pessonazu de sa pellìcula.
"
2,"films italianos‎
"
2,"s' innu natzionale est unu iscrittu musicale cund un'argumentu patriotticu e, a bortas, relizosu, chi unu istadu natzionale o ente derivadu issèberat de manéra uffitziale comente innu de una comunidade politica particulare.
"
2,"tando si tenet in cunsideru comente unu de sos medios pro chi su cuntzettu de istadu, atteramente astrattu e duncas bastante difficurtosu de pònner a realidade, si podet ozettivare in calicuna cosa de cuncretu.
"
2,"la casa de papel (in sardu: sa domo de pabilu) est una sèrie de sa televisione ispagnola pensada dae álex pina.
"
2,"postis sa manna resessida in su canale antena 3, sa serie est istada acchirida dae netflix chi at torradu a tasmìtere sa prima istajone modificada, abbasciende sa durada de sos episòdios e dividinde·la gai in duas partes; poi at prodùidu àteras duas istajones, finzas issas divididas in duas partes.
"
2,"prima et segunda parte
"
2,"s'istòria contat sos isvilupos de una rapina in manera estremamente ambitziosa e originale.
"
2,"cominzada cun sa rupida in sa fábrica nacional de moneda y timbre, in madrid, pro fàgher istampare mizas de milliones de dinaris, pro poi fuire cun su buttinu.
"
2,"s'autore de custa impresa est un'òmine connoschidu comente ""su professore"".
"
2,"su reclutamentu de ogni membru de s'iscuadra no est casuale pro nudda: su professore, difattis, isseberada attentamente unu gruppu de indivìduos cun pretzedentes penales, chie, pro motivos de estrassione sotziale, non tenent nudda de pèrdere.
"
2,"dognunu durante s'assaltiada agit bestidu de ruju cun una mascara de su pintore ispagnolu salvadòr dalí.
"
2,"cunsideradu sa proibitzione de revelare sa pròpia identidade, dogni membru de s'iscuadra benit assignadu su nùmene de una tzitade: tòkyo, mosca, berlino, nairobi, rio, denver, hèlsinki e oslo.
"
2,"no solu sas identidades depent restare cuadas, ma pro preservare sa professionalitade benit fintzas proibidu de esser in relascione de amistade e nemmancu de affettu.
"
2,"sos protagonistas si cuant pro chimbe meses in d'unu cuile abbandonadu e mannu meda, in sas campagnas de toledo, pro si preparare in manera adeguada, faghende totu sas simulatziones netzessàrias pro afrontare cale chi siat imprevistu.
"
2,"sa pizzinna paraluminada tòkyo est sa boghe narrante chi cummentat sas diferentes dinàmicas de su fattu.
"
2,"durante s'acumprimentu de sos eventos, benint in divergentzias tra issos e sun a proa ad arruinare tota s'operatzione in manera costante.
"
2,"finghende·si politziottos de sa guàrdia civil chi iscortan unu tir pienu de bobinas de pabilu pro dinari, sos cumponentes de sa bandha resessint a intrare in sa zecca de istadu, in un' atzione coordinada dae s'esternu dae su professore.
"
2,"dae su momentu chi sos occupantes benint tentos, su mere de sa bandha (berlino) pro evitare disamistades cun issos tottus, li narat dae subbitu chi non cherent fàgher male a nisciunu.
"
2,"sa reclusione intro s'edifiitziu dia depper durare 10 dies, su tempus netzessàriu pro istampare sa summa determinada e fuire.
"
2,"sa politzia s'organitzat e mandat comente negotziadora s'ispetora raquel murillo, una fèmina determinada, mama de una pizzinna e cun una difìtzile situatzione personale.
"
2,"totu paret protzedire comente pensadu dae su professore, puru totu sas mossas pro cuntrastare sos tentativos de sa politzia de frimmare sa rapina, ma a unu tzertu puntu, nonostante s'accurada preparatzione, s'istòria cambiat de manera inaisettada, puru sas vidas de sos protagonistas, fintzas sa de s'ispetora murillo, rischiende de arruinare sos pianos.
"
2,"sa rapina andat bene e sa bandha fuet in isulas maravigliosas in grupos de duos, girende su mundu pro duos annos.
"
2,"terza e quarta parte
"
2,"sos membros de su gruppu torrana a si riunire cando rio benit tentu dae sa politzia, e detzident de l'agiudare organizzende un'àtera rapina: custa bolta cheren furare s'oro de sa banca de ispagna.
"
2,"custu pianu fit istadu pensadu 5 annos in antis dae berlino e martín, un'amigu sou chi partètzipat cun su nùmene de palermo comente mere, bidu chi berlino l'aiant mortu sas iscuadras ispetziales in sa zecca.
"
2,"sa bandha si reunit in una parte de unu monastèriu fora de firenze e istùdiat pro circa 5 meses su piano nou e sos mètodos de cuntratatzione pro otènnere sa libertade de rio, chi in su frattempus benit torturadu e interrogadu in unu logu cuadu.
"
2,"intrana in sa bandha fintzas marsìglia, militare meda animalista, e bogotà, su mezus saldadore de su mundu.
"
2,"finghende·si sa vi armada de sa i cumpagnia bpac de s'esercitu ispagnolu, bennidu pro garantire sa seguridade de s'edifitziu, dae chi mizas de dinari sunt istados bettados dae calchi dirigìbiles subra madrid, causende unu caos generalizadu, sa bandha penetrat in sa sede centrale de madrid de su bancu de españa, inue b'at protestas de su pòpulu in favore de sos rapinadores, sequestrende totu sas personas in su bancu.
"
2,"arrivende fintzas a 48 metros sutta terra, sos rapinadores s'agatant addainanti a s'impedimentu printzipale a sa bona resessida de su pianu: s'oro e sas cascettas prenas de secretos de istadu, chi sos rapinadores cherent impreare pro recattare sa forza pubblica, sunt cuadu intro una camera blindata chi, in casu de manomissione, s'allagat in pagos minutos.
"
2,"ponzende una camera de decompressione e cun s'aggiudu de tutas de sub e bombulas de ossìgenu, sos rapinadores resessint a cumpletare sa missione.
"
2,"bogotà e nairobi incominzant subbitu sas operatziones pro fùndere sas 90 tonelladas de oro de sa riserva natzionale ispagnola.
"
2,"in su frattempus, su professore e lisbona (su paranùmene de s'ispetora murillo), cuntrattant dae unu camper ipertecnològicu sa liberatzione de 40 preadus in càmbiu de rio, negotziende cun sa disappiedada ispetora de sa politzia alicia sierra, cussa chi at interrogadu e fattu torturare rio, e cun su coronellu luís tamajo, mere temporaneu de sos servìtzios segretos de ispagna, addelantadu a su coronellu alfonso prieto, chi fit malàidu.
"
2,"sa cuntrattatzione andat bene e s'iscàmbiu est a sas 8 de manzanu.
"
2,"in su frattempus, in su bancu rio lassat tòkyo, chi reagit coghende-si, e unu tiradori disparat a nairobi, mentras abbaidat de una bentana su fizzu sou, battidu foras de su bancu dae sierra.
"
2,"cutemporàneamente su professore e lisbona s'abbizzant d' èssere sighidos dae unu drone, ca calchi massajos, chi los aiant aggiudados a bessire dae su fangu in su camper, los aiant denuntziados a sa guàrdia civil.
"
2,"issos duos abbandonant su veìculu e chircant de si cuare in unos àrbores, ma bi resessit solu su professore.
"
2,"lisbona si cuat in una fatoria accantu, ma benit agattada dae sos propietàrios e sa politzia.
"
2,"suárez, su mere de sas iscuadras, pro òrdine de sierra, faghet finta de occhire lisbona, pro fàghere crere a su professore (connètidu a issa cun un'auricolare) chi siat morta e pro lu fagher arrendhere.
"
2,"sergio, in su buscu, intimat gherra a s'iistadu, ordinende a palermo de si cumportare de cunseguèntzia.
"
2,"s'esercitu chirca de bintrare in su bancu cun unu blindato, ma benit frimmadu dae rio e tòkyo chi lanzat duos razos, chi destruent su veìculu.
"
2,"prima tv ispagna
"
2,"publicatzione itàlia
"
2,"personàzos e interpretes
"
2,"printzipales
"
2,"est sa boghe narrante de sa serie, tenet una relascione cun rio e est subbitanea meda.
"
2,"pro custu, a s'ispissa rischiat de arruinare sos pianos.
"
2,"est s'ispettora chi s'òcupat de sos negotziados cun su professore in sa rapina de sa zecca.
"
2,"de pagu separada dae su maridu chi est un omine violentu, cumintzat una relascione de affettu cun su professore, acostagende·lu in sa rapina de su bancu de españa.
"
2,"est sa mente chi giughet sos rapinadores in su pianu.
"
2,"est unu ladru connoschidu meda e partètzipat cun su fìzzu denver a sa fura in sa zecca d'istadu.
"
2,"est unu balente misogino chi tenet una forte personalidade chi li cunsentit de mantènnere su sàmbene frittu in sos momentos de difficultade.
"
2,"su pianu de sa fura de su bancu de ispagna est istadu pensadu dae isse cun palermo e lassadu a s'eredade a su professore 5 annos in antis de sa rapina a sa zecca d'istadu.
"
2,"est su frade mannu de su professore.
"
2,"est una femina forte, ottimista, detzisa e determinada.
"
2,"est unu connoschidu programmadore informàticu, espertu de computer e de allarmes dae cando teniat 6 annos.
"
2,"est issu chi s'òcupat de sos problemas tècnicos in sa fura.
"
2,"tenet una relascione de affettu cun tòkyo dae sos tempos de s'addestramentu a toledo.
"
2,"benit tentu e torturadu dae sa politzia, pro custu sa bandha detzidet de organizzare sa fura a su bancu de españa.
"
2,"durante custa rapina benit liberadu in càmbiu de 40 sequestrados.
"
2,"fizzu de mosca, est creschidu chenza una bona istrutzione e, comente su babbu, s'est dedicadu a su crìmine.
"
2,"est connoschidu pro èssere istadu unu ispacciadore et brigadore.
"
2,"at a incumentzare una relascione de affettu cun mónica gaztambide (stoccolma), unu de sos preados, postis de l' aer salvadu sa vida.
"
2,"at a divennere su babbu adottivu de su fizzu de mónica e arturo, cincinnati.
"
2,"segretària e amante de arturo román, e dae isse aisettat unu fizzu, chi detzidet de tènnere gràtzias a sas paràulas de denver chi nde divenit su babbu adottivu.
"
2,"instàurat una relascione de amore cun denver, da igue su paranumene sou, chi derivat dae sa sìndrome de stoccolma.
"
2,"est su direttore de sa zecca de istadu.
"
2,"chircat a s'ispissa de manipolare sos atteros preados pro li fagher agattare un'essida a su posto sou.
"
2,"postis de sa fura a sa zecca, diventat unu personatzu pùbblicu:
"
2,"detzidet de isfrutare sa notoriedade otennida dae pro faeddare in sos teatros, in sa tv e in sos social mèdia e animare su pòpulu.
"
2,"est su babbu naturale de su fizzu de mónica e denver, cincinnati.
"
2,"arguta fizza de s'ambasciadore de su regnu unidu, amigu fidadu de sa reina elisabetta ii.
"
2,"est unu de sos sequestrados prus importantes pro sos rapinadores.
"
2,"cun issa, gratzias a su professore, resessint a negotziare cun s'ispettore murillo.
"
2,"fit unu militare serbu omosessuale, cumpànzu de galera de su fradile, oslo, cun s'ànimu zentile.
"
2,"puru si no est unu duttore, dae sas esperièntzias in gherra at imparadu a curare sos cumpànzos suos dae feridas de isparos e infetziones.
"
2,"est unu de sos rapinadores, militare serbu, su segundu istrànzu, fradile de hèlsinki.
"
2,"saldadore e rapinadore professionista, tenet sette fìzzos ispartos pro su mundu, est unu membru nou de sa bandha, reclutadu pro sa fura de su bancu de españa.
"
2,"amigu fidadu de berlino, pro chie probat unu sentimentu de affettu cuadu.
"
2,"cun isse at organizadu sa fura a su bancu de españa, innantis de fagher sa fura in sa zecca.
"
2,"est sa disappietada ispettora de sa politzia chi s'òcupat de sos negotziados de sa fura a su bancu de españa.
"
2,"membru de sa bandha a fora de su bancu de españa, ponet in cuntattu su professore cun sos negotziadores tràmite antigos cellulares chenza internèt e gps.
"
2,"faghet finta d'esser una de sos preados, ma est in realidade una de sa bandha in s'occasione de sa fura a su bancu de españa.
"
2,"est sa sorrastra transessuale de denver e figliozza de mosca.
"
2,"su nùmene sou de piseddu fit juan e umpare cun denver organizaiant furas minores.
"
2,"est su mere de sa seguridade in su bancu de españa e cussu chi, una olta liberadu dae palermo, at a causare pànigu intro s'edifìtziu, arrivende fintzas a bocchire nairobi.
"
2,"est su segundu de s'ispettore chi trabagliat cun raquel dae annos meda, chi si fidat de isse.
"
2,"postis chi raquel si retirat, diventat ispettore.
"
2,"est unu de sos politziottos incarrigados durante s'indagine.
"
2,"est mere de sas iscuadras pro sa chirca de su professore e de raquel.
"
2,"est mere de sos servìtzios segretos.
"
2,"bolet intrare in sa zecca pro salvare alison parker.
"
2,"su coronellu luís tamajo postis at a leare su postu sou pro cumandare sas operatziones pro sa rapina a su bancu de ispagna, dae che isse istat male e no lu podet fàgher.
"
2,"leat su postu de su coronellu alfonso prieto, malàidu, pro cumandare sas operatziones in sa fura a sa banca de ispagna.
"
2,"est sa mama de s'ispettore murillo, sufrit de alzheimer e pro custu problema iscriet totu sas cosas chi depet ammentare in post-it.
"
2,"fit umpare cun sa fìzza de ráquel, paula vicuña murillo, postis de sa rapina in sa zecca, in sas fiji.
"
2,"est s'ex maridu violentu de s'ispettore murillo, cunsideradu su mezzus politziotto de sa scientìfica.
"
2,"est sa fìzza de alberto vicuña e de raquel murillo.
"
2,"est una pizzinna chi trabagliat in sa zecca de istadu e chi, pro si salvare durante sa prejonia, tenet una relascione cun berlino, puru si nde esset disgustada.
"
2,"est sa mastra de sos istudiantes de s'iscola inglesa in gita a sa zecca de istadu.
"
2,"nonostate sa timoria, chircat varias boltas de amparare sos alunnos suos.
"
2,"est unu politziotto chi fàghet parte de s'iscuadra cumandada dae suárez.
"
2,"sa sèrie originale est istada trasmìtida dae s'emittente televisiva ispagnola antena 3 dae su 2 maju a su 23 santandria 2017, dividida in duas partes: sos primos 9 episòdios in su beranu e sos ùrtimos 6 in atòngiu.
"
